trade_num,entry_time,exit_time,entry_date,side,entry_sig,exit_sig,entry_price,exit_price,pnl_usd,pts,win,exit_class,mfe_pts,mae_pts,conf,rsi,rsi_os,rsi_ob,adx,adx_opt,macd,drsi,cloud,vwap,research_bucket
,2026-05-21T13:53:00,2026-05-21T13:54:00,2026-05-21,Short,CR3_WU|c2|r70.4|a18|m8.01|d-0.02|NbO,ADX_Block,29526.25,29541.75,,-15.5,false,ADX_Block,2.19,18.81,2,70.4,false,true,18,true,8.01,-0.02,NEU,below,W_U_OB
,2026-05-21T14:04:00,2026-05-21T14:14:00,2026-05-21,Long,CR3_WL|c3|r43.1|a19.3|m20.37|d-1.3|NA,WL_Exit,29467.75,29447.5,,-20.25,false,SL_20,31.44,20.56,3,43.1,false,false,19.3,true,20.37,-1.3,NEU,above,W_L_3+
,2026-05-21T14:14:00,2026-05-21T14:16:00,2026-05-21,Long,CR3_WL|c3|r38.2|a19.3|m20.37|d-0.74|NA,WL_Exit,29451.25,29431,,-20.25,false,SL_20,5.19,20.56,3,38.2,false,false,19.3,true,20.37,-0.74,NEU,above,W_L_3+
,2026-05-21T14:38:00,2026-05-21T14:46:00,2026-05-21,Long,CR3_WL|c3|r44.2|a20.5|m24.66|d-0.33|NA,WL_Exit,29450,29429.75,,-20.25,false,SL_20,19.69,20.56,3,44.2,false,false,20.5,true,24.66,-0.33,NEU,above,W_L_3+
,2026-05-21T14:50:00,2026-05-21T14:52:00,2026-05-21,Long,CR3_WL|c3|r38.1|a20.5|m24.66|d-0.74|NA,WL_Exit,29420,29399.75,,-20.25,false,SL_20,10.94,20.56,3,38.1,false,false,20.5,true,24.66,-0.74,NEU,above,W_L_3+
,2026-05-21T15:35:00,2026-05-21T15:42:00,2026-05-21,Long,CR3_WL|c5|r55.9|a18.9|m19.05|d-0.25|BA,WL_Exit,29429,29408.75,,-20.25,false,SL_20,17.19,20.56,5,55.9,false,false,18.9,true,19.05,-0.25,BULL,above,W_L_3+
,2026-05-21T15:45:00,2026-05-21T15:57:00,2026-05-21,Long,CR3_WL|c5|r46.7|a18.9|m19.05|d-0.26|BA,WL_Exit,29411,29451,,40,true,TP_40,39.69,12.81,5,46.7,false,false,18.9,true,19.05,-0.26,BULL,above,W_L_3+
,2026-05-21T16:01:00,2026-05-21T16:59:00,2026-05-21,Short,CR3_WU|c2|r60.8|a18.5|m19.59|d0.44|Bb,ADX_Block,29455.5,29455.25,,0.25,false,ADX_Block,16.44,17.31,2,60.8,false,false,18.5,true,19.59,0.44,BULL,below,W_U_2
,2026-05-22T10:36:00,2026-05-22T10:37:00,2026-05-22,Short,CR3_WU|c1|r63.4|a17.8|m2.01|d1.55|Bb,ADX_Block,29606.25,29609,,-2.75,false,ADX_Block,8.19,6.31,1,63.4,false,false,17.8,false,2.01,1.55,BULL,below,W_U_1
,2026-05-22T10:57:00,2026-05-22T10:58:00,2026-05-22,Short,CR3_WU|c2|r65|a17.8|m2.01|d-0.02|Bb,ADX_Block,29644.75,29651.75,,-7,false,ADX_Block,2.19,10.06,2,65,false,false,17.8,false,2.01,-0.02,BULL,below,W_U_2
,2026-05-22T11:25:00,2026-05-22T11:49:00,2026-05-22,Long,CR3_WL|c5|r54|a18.7|m6.13|d-0.74|BA,WL_Exit,29682,29661.75,,-20.25,false,SL_20,31.44,20.56,5,54,false,false,18.7,true,6.13,-0.74,BULL,above,W_L_3+
,2026-05-22T12:00:00,2026-05-22T12:15:00,2026-05-22,Long,CR3_WL|c6|r44|a21.4|m13.56|d0.39|BA,WL_Exit,29675.75,29655.5,,-20.25,false,SL_20,17.94,20.56,6,44,false,false,21.4,true,13.56,0.39,BULL,above,W_L_3+
,2026-05-22T12:23:00,2026-05-22T13:01:00,2026-05-22,Long,CR3_WL|c5|r37.9|a21.4|m13.56|d-0.63|BA,WL_Exit,29650,29690,,40,true,TP_40,39.69,19.56,5,37.9,false,false,21.4,true,13.56,-0.63,BULL,above,W_L_3+
,2026-05-22T13:03:00,2026-05-22T13:19:00,2026-05-22,Short,CR3_WU|c2|r68.1|a22.6|m10.8|d1.28|Bb,WS_Exit,29692.5,29652.5,,40,true,TP_40,39.69,13.81,2,68.1,false,false,22.6,true,10.8,1.28,BULL,below,W_U_2
,2026-05-22T13:20:00,2026-05-22T13:28:00,2026-05-22,Long,CR3_WL|c5|r46.7|a22.6|m10.8|d-1.12|BA,WL_Exit,29677.75,29717.75,,40,true,TP_40,39.69,9.31,5,46.7,false,false,22.6,true,10.8,-1.12,BULL,above,W_L_3+
,2026-05-22T13:28:00,2026-05-22T13:29:00,2026-05-22,Short,CR3_WU|c3|r62.1|a22.6|m10.8|d-0.13|Bb,WS_Exit,29707,29736.75,,-29.75,false,Other,12.94,31.81,3,62.1,false,false,22.6,true,10.8,-0.13,BULL,below,W_U_3+
,2026-05-22T13:51:00,2026-05-22T13:54:00,2026-05-22,Long,CR3_WL|c5|r44.9|a23.8|m13.2|d-0.75|BA,WL_Exit,29689.5,29669.25,,-20.25,false,SL_20,2.44,20.56,5,44.9,false,false,23.8,true,13.2,-0.75,BULL,above,W_L_3+
,2026-05-22T14:01:00,2026-05-22T14:04:00,2026-05-22,Long,CR3_WL|c5|r43.1|a25|m10|d-0.19|BA,WL_Exit,29675.5,29655.25,,-20.25,false,SL_20,13.94,20.56,5,43.1,false,false,25,true,10,-0.19,BULL,above,W_L_3+
,2026-05-22T14:12:00,2026-05-22T14:34:00,2026-05-22,Long,CR3_WL|c5|r39.4|a25|m10|d-0.08|BA,WL_Exit,29664,29643.75,,-20.25,false,SL_20,9.94,20.56,5,39.4,false,false,25,true,10,-0.08,BULL,above,W_L_3+
,2026-05-22T15:01:00,2026-05-22T15:02:00,2026-05-22,Long,CR3_WL|c4|r37.2|a25.9|m2.07|d-0.05|BA,WL_Exit,29640.25,29612,,-28.25,false,Other,12.69,32.81,4,37.2,false,false,25.9,true,2.07,-0.05,BULL,above,W_L_3+
,2026-05-22T15:16:00,2026-05-22T15:26:00,2026-05-22,Long,CR3_WL|c4|r31.3|a25.9|m2.07|d0.16|Ba,WL_Exit,29589.25,29569,,-20.25,false,SL_20,11.94,20.56,4,31.3,false,false,25.9,true,2.07,0.16,BULL,above,W_L_3+
,2026-05-22T15:27:00,2026-05-22T15:29:00,2026-05-22,Long,CR3_WL|c4|r29.5|a25.9|m2.07|d-0.19|BaO,WL_Exit,29568.25,29548,,-20.25,false,SL_20,4.44,20.56,4,29.5,true,false,25.9,true,2.07,-0.19,BULL,above,W_L_OS
,2026-05-22T15:41:00,2026-05-22T15:46:00,2026-05-22,Long,CR3_WL|c3|r40.9|a24.3|m-7.19|d1.24|Ba,WL_Exit,29563,29542.75,,-20.25,false,SL_20,5.44,20.56,3,40.9,false,false,24.3,true,-7.19,1.24,BULL,above,W_L_3+
,2026-05-22T15:52:00,2026-05-22T16:31:00,2026-05-22,Long,CR3_WL|c2|r44.4|a24.3|m-7.19|d-0.06|Ba,WL_Exit,29553,29532.75,,-20.25,false,SL_20,29.19,20.56,2,44.4,false,false,24.3,true,-7.19,-0.06,BULL,above,W_L_2
,2026-05-22T16:31:00,2026-05-24T18:00:00,2026-05-22,Long,CR3_WL|c3|r38.6|a21.3|m-16.29|d0.08|Ba,WL_Exit,29539.75,29675.75,,136,true,Other,135.69,20.06,3,38.6,false,false,21.3,true,-16.29,0.08,BULL,above,W_L_3+
,2026-05-25T10:41:00,2026-05-25T11:10:00,2026-05-25,Long,CR3_WL|c3|r26.8|a25.1|m-12.07|d-0.39|BaO,WL_Exit,29919.5,29959.5,,40,true,TP_40,39.69,11.06,3,26.8,true,false,25.1,true,-12.07,-0.39,BULL,above,W_L_OS
,2026-05-25T11:13:00,2026-05-25T11:28:00,2026-05-25,Short,CR3_WU|c3|r73.8|a23.7|m-13.42|d1.95|BbO,WS_Exit,29974,29934,,40,true,TP_40,39.69,4.31,3,73.8,false,true,23.7,true,-13.42,1.95,BULL,below,W_U_OB
,2026-05-25T11:30:00,2026-05-25T12:59:00,2026-05-25,Long,CR3_WL|c3|r36.5|a23.6|m-13.61|d-1.45|BA,WL_Exit,29927,29967,,40,true,TP_40,39.69,14.31,3,36.5,false,false,23.6,true,-13.61,-1.45,BULL,above,W_L_3+
,2026-05-26T10:36:00,2026-05-26T10:58:00,2026-05-26,Short,CR3_WU|c2|r75|a22.7|m25.36|d0.13|NbO,WS_Exit,30100.25,30060.25,,40,true,TP_40,39.69,19.06,2,75,false,true,22.7,true,25.36,0.13,NEU,below,W_U_OB
,2026-05-26T11:05:00,2026-05-26T11:07:00,2026-05-26,Long,CR3_WL|c3|r35|a25.3|m27.13|d-1.08|NA,WL_Exit,30035,30014.75,,-20.25,false,SL_20,6.44,20.56,3,35,false,false,25.3,true,27.13,-1.08,NEU,above,W_L_3+
,2026-05-26T11:18:00,2026-05-26T11:30:00,2026-05-26,Long,CR3_WL|c4|r39.9|a25.3|m27.13|d0.04|NA,WL_Exit,30011.25,29991,,-20.25,false,SL_20,18.19,20.56,4,39.9,false,false,25.3,true,27.13,0.04,NEU,above,W_L_3+
,2026-05-26T11:30:00,2026-05-26T11:36:00,2026-05-26,Long,CR3_WL|c6|r36.3|a26.1|m23.11|d0.14|BA,WL_Exit,29987.5,29967.25,,-20.25,false,SL_20,19.69,20.56,6,36.3,false,false,26.1,true,23.11,0.14,BULL,above,W_L_3+
,2026-05-26T11:45:00,2026-05-26T11:47:00,2026-05-26,Long,CR3_WL|c6|r42.8|a26.1|m23.11|d0.1|BA,WL_Exit,29977.25,29957,,-20.25,false,SL_20,0,26.31,6,42.8,false,false,26.1,true,23.11,0.1,BULL,above,W_L_3+
,2026-05-26T12:30:00,2026-05-26T12:45:00,2026-05-26,Short,CR3_WU|c2|r68.8|a23.3|m12.46|d1.13|Bb,WS_Exit,29999,29959,,40,true,TP_40,39.69,16.81,2,68.8,false,false,23.3,true,12.46,1.13,BULL,below,W_U_2
,2026-05-26T13:03:00,2026-05-26T13:24:00,2026-05-26,Short,CR3_WU|c1|r62.3|a22.4|m9.08|d0.99|Bb,WS_Exit,29997,29957,,40,true,TP_40,39.69,4.06,1,62.3,false,false,22.4,true,9.08,0.99,BULL,below,W_U_1
,2026-05-26T13:35:00,2026-05-26T13:49:00,2026-05-26,Short,CR3_WU|c1|r56.4|a21.6|m5.88|d0.88|Bb,WS_Exit,29986.75,30007,,-20.25,false,SL_20,18.19,20.56,1,56.4,false,false,21.6,true,5.88,0.88,BULL,below,W_U_1
,2026-05-26T14:01:00,2026-05-26T14:17:00,2026-05-26,Long,CR3_WL|c4|r48.5|a21|m4.98|d-0.77|BA,WL_Exit,29991.75,30031.75,,40,true,TP_40,39.69,3.31,4,48.5,false,false,21,true,4.98,-0.77,BULL,above,W_L_3+
,2026-05-26T14:41:00,2026-05-26T14:50:00,2026-05-26,Long,CR3_WL|c5|r49.6|a21.1|m7.04|d-0.73|BA,WL_Exit,30042,30021.75,,-20.25,false,SL_20,5.94,20.56,5,49.6,false,false,21.1,true,7.04,-0.73,BULL,above,W_L_3+
,2026-05-26T14:58:00,2026-05-26T15:16:00,2026-05-26,Long,CR3_WL|c5|r39|a21.1|m7.04|d-0.03|BA,WL_Exit,30021,30061,,40,true,TP_40,39.69,15.56,5,39,false,false,21.1,true,7.04,-0.03,BULL,above,W_L_3+
,2026-05-26T15:28:00,2026-05-26T15:40:00,2026-05-26,Long,CR3_WL|c5|r49.3|a21.3|m5.58|d-0.54|BA,WL_Exit,30047.75,30087.75,,40,true,TP_40,39.69,1.06,5,49.3,false,false,21.3,true,5.58,-0.54,BULL,above,W_L_3+
,2026-05-26T15:50:00,2026-05-26T15:53:00,2026-05-26,Short,CR3_WU|c3|r58.5|a21.4|m6.53|d-0.19|Bb,WS_Exit,30086.5,30106.75,,-20.25,false,SL_20,0.94,20.56,3,58.5,false,false,21.4,true,6.53,-0.19,BULL,below,W_U_3+
,2026-05-26T15:57:00,2026-05-26T16:06:00,2026-05-26,Long,CR3_WL|c5|r47.8|a21.4|m6.53|d-1.05|BA,WL_Exit,30081.25,30061,,-20.25,false,SL_20,2.19,20.56,5,47.8,false,false,21.4,true,6.53,-1.05,BULL,above,W_L_3+
,2026-05-26T16:39:00,2026-05-26T18:48:00,2026-05-26,Short,CR3_WU|c2|r56.6|a22.9|m7.19|d0.71|Bb,WS_Exit,30069,30029,,40,true,TP_40,39.69,9.56,2,56.6,false,false,22.9,true,7.19,0.71,BULL,below,W_U_2
,2026-05-27T11:57:00,2026-05-27T12:03:00,2026-05-27,Short,CR3_WU|c2|r54.1|a35.1|m-41.11|d0.71|NB,WS_Exit,29931.75,29952,,-20.25,false,SL_20,11.44,20.56,2,54.1,false,false,35.1,false,-41.11,0.71,NEU,below,W_U_2
,2026-05-27T12:07:00,2026-05-27T12:08:00,2026-05-27,Short,CR3_WU|c3|r55.3|a34.9|m-41.93|d0.26|NB,WS_Exit,29941,29962.25,,-21.25,false,SL_20,9.19,23.31,3,55.3,false,false,34.9,true,-41.93,0.26,NEU,below,W_U_3+
,2026-05-27T12:31:00,2026-05-27T12:41:00,2026-05-27,Long,CR3_WL|c1|r55.7|a34|m-36.75|d-0.56|Na,WL_Exit,29994,30034,,40,true,TP_40,39.69,13.56,1,55.7,false,false,34,true,-36.75,-0.56,NEU,above,W_L_1
,2026-05-27T12:41:00,2026-05-27T12:49:00,2026-05-27,Short,CR3_WU|c3|r65.3|a34|m-36.75|d0.71|NB,WS_Exit,30025.25,30045.5,,-20.25,false,SL_20,0.94,20.56,3,65.3,false,false,34,true,-36.75,0.71,NEU,below,W_U_3+
,2026-05-27T12:58:00,2026-05-27T13:01:00,2026-05-27,Long,CR3_WL|c1|r41.7|a34|m-36.75|d-1.92|Na,WL_Exit,29990.5,29970.25,,-20.25,false,SL_20,6.69,20.56,1,41.7,false,false,34,true,-36.75,-1.92,NEU,above,W_L_1
,2026-05-27T13:10:00,2026-05-27T13:11:00,2026-05-27,Long,CR3_WL|c1|r35.8|a32.5|m-31.79|d-1.1|Na,WL_Exit,29930,29902.25,,-27.75,false,Other,0,31.81,1,35.8,false,false,32.5,true,-31.79,-1.1,NEU,above,W_L_1
,2026-05-27T13:37:00,2026-05-27T14:08:00,2026-05-27,Short,CR3_WU|c5|r58.7|a32.1|m-28.89|d0.33|RB,WS_Exit,29981.5,30001.75,,-20.25,false,SL_20,39.19,20.56,5,58.7,false,false,32.1,true,-28.89,0.33,BEAR,below,W_U_3+
,2026-05-27T14:08:00,2026-05-27T14:18:00,2026-05-27,Short,CR3_WU|c6|r58.8|a31.7|m-24.43|d-0.05|RB,WS_Exit,29994,30014.25,,-20.25,false,SL_20,14.94,20.56,6,58.8,false,false,31.7,true,-24.43,-0.05,BEAR,below,W_U_3+
,2026-05-27T14:18:00,2026-05-27T14:22:00,2026-05-27,Short,CR3_WU|c5|r65.4|a31.7|m-24.43|d0.42|RB,WS_Exit,30011.75,30032,,-20.25,false,SL_20,4.94,20.56,5,65.4,false,false,31.7,true,-24.43,0.42,BEAR,below,W_U_3+
,2026-05-27T14:58:00,2026-05-27T15:27:00,2026-05-27,Long,CR3_WL|c1|r46.8|a30.3|m-15.02|d-0.61|Ra,WL_Exit,30037,30016.75,,-20.25,false,SL_20,27.69,20.56,1,46.8,false,false,30.3,true,-15.02,-0.61,BEAR,above,W_L_1
,2026-05-27T15:29:00,2026-05-27T15:39:00,2026-05-27,Long,CR3_WL|c1|r40.3|a27.7|m-5.37|d-1.15|Ra,WL_Exit,30027,30067,,40,true,TP_40,39.69,2.06,1,40.3,false,false,27.7,true,-5.37,-1.15,BEAR,above,W_L_1
,2026-05-27T15:50:00,2026-05-27T16:16:00,2026-05-27,Long,CR3_WL|c2|r50.3|a27.7|m-5.37|d-0.59|RA,WL_Exit,30051.5,30091.5,,40,true,TP_40,39.69,17.31,2,50.3,false,false,27.7,true,-5.37,-0.59,BEAR,above,W_L_2
,2026-05-27T16:39:00,2026-05-27T18:01:00,2026-05-27,Short,CR3_WU|c3|r62.9|a24.7|m4.64|d-0.05|Rb,WS_Exit,30111,30131.25,,-20.25,false,SL_20,9.69,20.56,3,62.9,false,false,24.7,true,4.64,-0.05,BEAR,below,W_U_3+
,2026-05-28T11:47:00,2026-05-28T11:48:00,2026-05-28,Long,CR3_WL|c2|r45.4|a15.8|m37|d-1.14|NA,ADX_Block,30256,30254.25,,-1.75,false,ADX_Block,1.69,5.31,2,45.4,false,false,15.8,false,37,-1.14,NEU,above,W_L_2
,2026-05-28T12:01:00,2026-05-28T12:02:00,2026-05-28,Long,CR3_WL|c4|r43.8|a16.6|m39.58|d-0.43|BA,ADX_Block,30252,30247.25,,-4.75,false,ADX_Block,4.69,5.56,4,43.8,false,false,16.6,false,39.58,-0.43,BULL,above,W_L_3+
,2026-05-28T12:20:00,2026-05-28T12:21:00,2026-05-28,Short,CR3_WU|c2|r71.8|a16.6|m39.58|d0.68|BbO,ADX_Block,30302,30297.25,,4.75,true,ADX_Block,5.19,3.31,2,71.8,false,true,16.6,false,39.58,0.68,BULL,below,W_U_OB
,2026-05-28T12:36:00,2026-05-28T12:37:00,2026-05-28,Long,CR3_WL|c4|r42.5|a17.5|m41.31|d-1.22|BA,ADX_Block,30280.25,30283,,2.75,true,ADX_Block,5.69,1.06,4,42.5,false,false,17.5,false,41.31,-1.22,BULL,above,W_L_3+
,2026-05-28T13:01:00,2026-05-28T13:34:00,2026-05-28,Short,CR3_WU|c2|r66.2|a18.5|m41.54|d0.73|Bb,WS_Exit,30327.5,30287.5,,40,true,TP_40,39.69,8.31,2,66.2,false,false,18.5,true,41.54,0.73,BULL,below,W_U_2
,2026-05-28T13:37:00,2026-05-28T14:48:00,2026-05-28,Long,CR3_WL|c5|r47.8|a19.5|m37.35|d-0.65|BA,WL_Exit,30302.75,30282.5,,-20.25,false,SL_20,38.94,20.56,5,47.8,false,false,19.5,true,37.35,-0.65,BULL,above,W_L_3+
,2026-05-28T14:49:00,2026-05-28T15:38:00,2026-05-28,Long,CR3_WL|c6|r38.8|a20.8|m28.71|d0.08|BA,WL_Exit,30286.5,30326.5,,40,true,TP_40,39.69,12.31,6,38.8,false,false,20.8,true,28.71,0.08,BULL,above,W_L_3+
